,Run
340,SRR12564293
341,SRR18090579
342,SRR12564319
343,SRR12520097
344,SRR9323167
345,SRR23080728
346,SRR9323249
347,SRR9861671
348,SRR23080740
349,SRR9323180
350,SRR12520100
351,SRR9323152
352,SRR9323213
353,SRR9323274
354,SRR9323248
355,SRR9323131
356,SRR9323136
357,SRR23080741
358,SRR9323240
359,ERR2704973
360,ERR2704994
361,SRR12564286
362,SRR9323143
363,ERR6688982
364,SRR9323301
365,ERR4318993
366,ERR2704985
367,SRR9323123
368,SRR3493300
369,SRR12564314
370,SRR9323149
371,SRR23080724
372,SRR7905552
373,SRR9323185
374,SRR7905573
375,SRR9323299
376,SRR7905593
377,SRR9323258
378,SRR9323202
379,ERR4319015
380,SRR9323175
381,SRR4175313
382,SRR7905543
383,SRR4175385
384,SRR9323186
385,SRR9323158
386,ERR2704976
387,SRR18090574
388,SRR9323237
389,ERR2704996
390,SRR7905603
391,SRR7905559
392,SRR9323256
393,ERR2704939
394,SRR12564290
395,ERR2704948
396,SRR9323194
397,ERR2704960
398,SRR7905549
399,ERR4318998
400,ERR2704957
401,SRR9323222
402,SRR18090575
403,SRR9323298
404,SRR12564297
405,SRR18090568
406,SRR9323270
407,ERR2704986
408,SRR3392366
409,SRR9323272
410,ERR4319008
411,SRR7905608
412,SRR9323242
413,ERR4318985
414,SRR9323229
415,ERR2704997
416,SRR9323187
417,SRR7905606
418,SRR9323308
419,SRR9323231
420,SRR7905569
421,SRR23080738
422,SRR7905555
423,SRR5605734
424,SRR23080727
425,SRR9323283
426,SRR12520110
427,SRR9323216
428,SRR9323150
429,SRR4175384
430,ERR2704959
431,SRR9323246
432,SRR9323276
433,SRR12564317
434,SRR9323304
435,SRR23080726
436,SRR9323178
437,SRR18090577
438,ERR2705000
439,SRR9323154
440,SRR7905570
441,SRR9323151
442,SRR9323144
443,ERR4690321
444,SRR4175309
445,SRR12520109
446,SRR12564283
447,SRR7905572
448,SRR9861665
449,SRR4175315
450,SRR9323172
451,SRR7905548
452,SRR12564318
453,SRR9323203
454,ERR6688984
455,SRR9323232
456,SRR23080735
457,SRR9323295
458,ERR4319009
459,ERR4318991
460,SRR12520120
461,SRR9323252
462,SRR9323223
463,SRR9323228
464,SRR9323311
465,ERR4319011
466,SRR9323267
467,ERR6688983
468,ERR2704969
469,ERR2704963
470,ERR6688989
471,SRR9861668
472,SRR12564289
473,SRR9323285
474,ERR2704953
475,SRR9323217
476,SRR9323177
477,SRR7905551
478,SRR9323233
479,SRR23080743
480,SRR9323206
481,ERR2704984
482,SRR12520092
483,SRR9323275
484,SRR7905613
485,SRR7905561
486,SRR12564328
487,SRR6460635
488,ERR4319003
489,SRR12564298
490,SRR7905557
491,SRR23080725
492,SRR7905588
493,SRR9323221
494,SRR5605736
495,ERR2704938
496,SRR9323279
497,SRR3493223
498,ERR2704962
499,ERR2704951
500,SRR4175314
501,SRR4175321
502,SRR4175322
503,SRR7905560
504,SRR7905566
505,SRR7905579
506,SRR7905595
507,SRR7905596
508,SRR7905599
509,SRR7905607
510,SRR7905610
511,SRR7905614
512,SRR9323137
513,SRR9323146
514,SRR9323176
515,SRR9323182
516,SRR9323205
517,SRR9323207
518,SRR9323230
519,SRR9323257
520,SRR9323259
521,SRR9323268
522,SRR9323280
523,SRR9323286
524,SRR9323289
525,SRR9323292
526,SRR12520091
527,SRR12520096
528,SRR12520098
529,SRR12520113
530,SRR12520122
531,SRR12564282
532,SRR12564284
533,SRR12564305
534,SRR12564311
535,SRR12564324
536,SRR12564326
537,SRR23080731
538,ERR2704943
539,ERR2704966
540,ERR2704967
541,ERR2704974
542,ERR2704982
543,ERR2704983
544,ERR2704992
545,ERR2704999
546,ERR4318995
547,ERR4318996
548,ERR4319001
549,ERR4690320
550,ERR4690312
551,ERR6688986
