,Run
202,SRR19434829
203,SRR9601047
204,SRR19435688
205,SRR13730473
206,SRR1220502
207,SRR13730496
208,SRR11088657
209,ERR1578743
210,SRR13199507
211,SRR21591039
212,SRR10435337
213,SRR15527510
214,SRR13199620
215,SRR21707824
216,SRR5605734
217,SRR1182137
218,SRR15354880
219,ERR7959886
220,SRR11092407
221,SRR5310268
222,SRR11008291
223,SRR14781212
224,SRR13730360
225,SRR13199394
226,ERR9564580
227,SRR16575127
228,SRR11591351
229,SRR19240872
230,SRR16575108
231,SRR15692580
232,SRR17262093
233,SRR16575102
234,SRR19434828
235,SRR15692459
236,SRR13199525
237,ERR9992028
238,ERR7440664
239,SRR5310232
240,ERR9564587
241,SRR14781237
242,ERR1993139
243,ERR7440625
244,SRR11591382
245,SRR13199506
246,SRR16873505
247,SRR20318603
248,SRR19434834
249,SRR16873497
250,SRR11591365
251,ERR9419585
252,ERR1993116
253,SRR15836086
254,SRR25222155
255,ERR11770465
256,ERR3218678
257,SRR16873507
258,SRR1576184
259,SRR17664287
260,SRR13199230
261,SRR11245167
262,SRR18978160
263,SRR20318579
264,SRR1818572
265,SRR13199501
266,SRR13199108
267,SRR5309852
268,SRR20318604
269,SRR13730517
270,ERR11420909
271,SRR13730371
272,ERR4352004
273,ERR9992001
274,SRR5310154
275,SRR21591034
276,SRR13730490
277,SRR13199568
278,SRR17664281
279,SRR15692518
280,ERR9564567
281,SRR13199402
282,ERR4180239
283,SRR14540092
284,SRR12735707
285,SRR13730348
286,SRR15692499
287,SRR5553973
288,SRR15692447
289,SRR18302240
290,SRR12735703
291,SRR19435694
292,ERR2119465
293,SRR643755
294,ERR6465072
295,SRR5171103
296,SRR10600386
297,SRR13730495
298,SRR12844907
299,SRR13199128
300,SRR13199459
301,ERR4351993
302,SRR13199578
303,SRR5553909
304,SRR16575100
305,SRR13765695
306,ERR9353870
307,SRR15836059
308,SRR12735759
309,SRR5309857
310,SRR14961865
311,ERR9992007
312,SRR5171104
313,ERR7440677
314,SRR5310134
315,ERR4351918
316,SRR19240860
317,SRR13730368
318,SRR15527426
319,SRR5310128
320,SRR1220479
321,SRR5983253
322,ERR9992000
323,SRR13199588
324,SRR20318580
325,SRR5310235
326,SRR16873501
327,ERR11420824
328,SRR17664308
329,SRR16575136
330,ERR7440604
331,ERR7959899
332,SRR13199351
333,ERR4180245
334,SRR13730353
335,ERR7959848
336,SRR17038895
337,SRR13199555
338,SRR5605736
339,SRR15527167
340,ERR1578750
341,SRR20318575
342,SRR13067411
343,SRR10600431
344,SRR11591356
345,SRR16569996
346,SRR13199187
347,ERR1578759
348,SRR14961835
349,SRR7029703
350,SRR13199113
351,ERR4351911
352,SRR5310170
353,ERR9419648
354,SRR13199125
355,SRR13199572
356,SRR14961859
357,SRR13199242
358,SRR15692586
359,SRR4420432
360,SRR9874536
361,ERR4351989
362,SRR21707795
363,ERR9564608
364,SRR5310205
365,SRR11290041
366,SRR15527469
367,SRR3620797
368,SRR18936244
369,SRR11591360
370,SRR15692466
371,ERR7959913
372,SRR5310177
373,ERR8102618
374,SRR11964196
375,SRR5983257
376,SRR643744
377,SRR12735691
378,SRR12663981
379,SRR15692545
380,ERR8102612
381,SRR13199353
382,SRR15527458
383,SRR15674310
384,ERR9991953
385,SRR10264740
386,SRR21591049
387,SRR13730497
388,SRR13075729
389,SRR13730515
390,SRR16575110
391,SRR5553918
392,SRR5309884
393,SRR9861382
394,SRR15692529
395,ERR4351950
396,ERR8764097
397,SRR13730427
398,SRR14804214
399,SRR5309916
400,SRR10569268
401,SRR10600390
402,SRR5310236
403,SRR10600435
404,ERR7440665
405,SRR21410283
406,SRR13199194
407,SRR6853296
408,SRR22355020
409,ERR7959874
410,SRR11591329
411,ERR1993128
412,SRR13730384
413,SRR14781226
414,SRR13199411
415,ERR1993129
416,SRR19429957
417,ERR2009106
418,SRR21707814
419,ERR9419575
420,SRR5310152
421,SRR5309890
422,ERR7440621
423,ERR7440660
424,SRR16575135
425,SRR13730526
426,SRR15354879
427,SRR15692502
428,SRR13199474
429,SRR11591338
430,SRR5553926
431,SRR18302265
432,SRR15527455
433,SRR15836078
434,ERR8764096
435,SRR21714685
436,ERR11420903
437,SRR5310141
438,SRR15527520
439,SRR13199379
440,ERR2009101
441,SRR5310265
442,SRR13730510
443,SRR13199359
444,SRR15527487
445,SRR1220482
446,SRR11591371
447,SRR18302238
448,SRR13199631
449,SRR13199473
450,SRR12844911
451,ERR4180246
452,SRR17038894
453,SRR15526604
454,ERR4180248
455,SRR5309909
456,SRR13199189
457,SRR11245165
458,SRR4420423
459,ERR9564568
460,SRR13199510
461,SRR3620802
462,SRR21707793
463,SRR13730381
464,SRR5310223
465,SRR5310180
466,SRR11591369
467,SRR15836064
468,ERR7440634
469,SRR12844921
470,SRR18936245
471,SRR21707797
472,SRR13730420
473,SRR13199443
474,SRR3631762
475,ERR8102610
476,SRR11591362
477,ERR7959832
478,SRR7052567
479,SRR18302270
480,SRR11591364
481,SRR15358876
482,SRR13730488
483,ERR2009113
484,SRR13199240
485,ERR4352017
486,SRR16575096
487,SRR5310165
488,ERR1578722
489,SRR12735762
490,SRR13199137
491,ERR6465076
492,SRR17190589
493,ERR9564603
494,SRR17867598
495,SRR13199270
496,SRR12735722
497,SRR12735747
498,SRR5310193
499,SRR13199110
